FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
9.747800000000000000e+04,6.057500000000000000e+04,1.054612968750000000e+05,4.048712890625000000e+04,3.499400000000000000e+04,7.582341406250000000e+04,2.374459960937500000e+03,1.325766015625000000e+04,5.245399902343750398e+01
1.043185390625000000e+05,6.293100000000000000e+04,1.086367656250000000e+05,6.849078125000000000e+04,5.844700000000000000e+04,7.679799218750000000e+04,2.309100097656250000e+03,1.296509960937500000e+04,5.261500000000000199e+01
1.112627812500000000e+05,6.693100000000000000e+04,1.089437968750000000e+05,6.656015625000000000e+04,5.394700000000000000e+04,8.085874218750000000e+04,2.439820068359375000e+03,1.316450976562500000e+04,5.276299804687499773e+01
9.436944531250000000e+04,5.710300000000000000e+04,1.083059765625000000e+05,7.843989062500000000e+04,6.320200000000000000e+04,8.133661718750000000e+04,2.272120117187500000e+03,1.081782031250000000e+04,5.351299804687499773e+01
1.055818515625000000e+05,6.573400000000000000e+04,1.052638437500000000e+05,4.740921093750000000e+04,4.005800000000000000e+04,7.756278125000000000e+04,2.344360107421875000e+03,1.487570996093750000e+04,5.361100097656250085e+01
1.032522656250000000e+05,5.755500000000000000e+04,1.175699921875000000e+05,5.813801953125000000e+04,4.807500000000000000e+04,7.925393750000000000e+04,3.370340087890625000e+03,2.099739062500000000e+04,5.361399902343750057e+01
9.408762500000000000e+04,6.134200000000000000e+04,1.005204765625000000e+05,3.218711914062500000e+04,3.001000000000000000e+04,7.029040625000000000e+04,2.559360107421875000e+03,6.301080078125000000e+03,5.400899902343750369e+01
7.119737500000000000e+04,4.331000000000000000e+04,1.077347265625000000e+05,3.247140039062500000e+04,2.965500000000000000e+04,7.176010156250000000e+04,3.232739990234375000e+03,7.702470214843750000e+03,5.404700195312500455e+01
9.296888281250000000e+04,5.487600000000000000e+04,1.110286562500000000e+05,7.027304687500000000e+04,5.647600000000000000e+04,8.154639843750000000e+04,2.507760009765625000e+03,1.915647070312500000e+04,5.409700195312500171e+01
1.229412343750000000e+05,7.229200000000000000e+04,1.114518437500000000e+05,8.809920312500000000e+04,7.654400000000000000e+04,7.542942187500000000e+04,2.082060058593750000e+03,1.236272949218750000e+04,5.492600097656249858e+01
8.016559375000000000e+04,5.282200000000000000e+04,9.946105468750000000e+04,3.419846875000000000e+04,3.189400000000000000e+04,7.027124218750000000e+04,7.095000000000000000e+02,3.033929931640625000e+03,5.527000000000000313e+01
1.067359687500000000e+05,6.179100000000000000e+04,1.132049843750000000e+05,4.957857031250000000e+04,4.198300000000000000e+04,7.739278906250000000e+04,1.763859985351562500e+03,9.132839843750000000e+03,5.568100097656250114e+01
9.421450000000000000e+04,5.627000000000000000e+04,1.097288281250000000e+05,8.082453125000000000e+04,6.125100000000000000e+04,8.647885937500000000e+04,2.578280029296875000e+03,2.184470898437500000e+04,5.578899902343749773e+01
7.202819531250000000e+04,4.932000000000000000e+04,9.571045312500000000e+04,3.843300000000000000e+04,3.390000000000000000e+04,7.429925781250000000e+04,2.261800048828125000e+03,1.202394042968750000e+04,5.639000000000000057e+01
7.549055468750000000e+04,4.828200000000000000e+04,1.024677734375000000e+05,4.377980859375000000e+04,3.984300000000000000e+04,7.201149218750000000e+04,1.128320068359375000e+03,4.488450195312500000e+03,5.655799804687499943e+01
9.051302343750000000e+04,5.828700000000000000e+04,1.017698828125000000e+05,3.533696875000000000e+04,3.193800000000000000e+04,7.251060937500000000e+04,1.226359985351562500e+03,6.339720214843750000e+03,5.664899902343750426e+01
1.104100000000000000e+05,7.289500000000000000e+04,9.926373437500000000e+04,5.441339843750000000e+04,4.340300000000000000e+04,8.216106250000000000e+04,2.749420166015625000e+03,1.833123046875000000e+04,5.690399902343749972e+01
7.781221093750000000e+04,4.990500000000000000e+04,1.021841718750000000e+05,7.980539843750000000e+04,3.915300000000000000e+04,1.335817500000000000e+05,4.732580078125000000e+03,4.283175000000000000e+04,5.747100097656250028e+01
8.474669531250000000e+04,4.964500000000000000e+04,1.118734921875000000e+05,6.307910937500000000e+04,4.894100000000000000e+04,8.446807812500000000e+04,6.529979980468750000e+03,1.734728906250000000e+04,5.857500000000000284e+01
7.803669531250000000e+04,5.260900000000000000e+04,9.721175781250000000e+04,2.938709960937500000e+04,2.723700000000000000e+04,7.070943750000000000e+04,1.450820068359375000e+03,8.754030273437500000e+03,5.884600097656250028e+01
1.171023125000000000e+05,7.256700000000000000e+04,1.057563046875000000e+05,4.331612890625000000e+04,3.754700000000000000e+04,7.560567187500000000e+04,2.765760009765625000e+03,1.504200000000000000e+04,5.937500000000000000e+01
1.571048906250000000e+05,9.460700000000000000e+04,1.088294375000000000e+05,6.878196093750000000e+04,5.805000000000000000e+04,7.765192968750000000e+04,2.303939941406250000e+03,1.379447949218750000e+04,5.996999999999999886e+01
1.137149843750000000e+05,7.116600000000000000e+04,1.047188984375000000e+05,4.717598828125000000e+04,4.207400000000000000e+04,7.348304687500000000e+04,8.101199951171875000e+02,3.763949951171875000e+03,6.053100097656250256e+01
1.221689765625000000e+05,7.504700000000000000e+04,1.066860234375000000e+05,4.622171875000000000e+04,4.034300000000000000e+04,7.508580468750000000e+04,1.505859985351562500e+03,8.878229492187500000e+03,6.100000000000000000e+01
7.901330468750000000e+04,5.058500000000000000e+04,1.023666250000000000e+05,3.238652929687500000e+04,2.956100000000000000e+04,7.180013281250000000e+04,2.072600097656250000e+03,1.482671972656250000e+04,6.262500000000000000e+01
9.224969531250000000e+04,6.189900000000000000e+04,9.767001562500000000e+04,7.077743750000000000e+04,5.383000000000000000e+04,8.616886718750000000e+04,3.118360107421875000e+03,2.011694921875000000e+04,6.304700195312500455e+01
1.149490156250000000e+05,7.299500000000000000e+04,1.032029375000000000e+05,5.266355859375000000e+04,4.543500000000000000e+04,7.596255468750000000e+04,2.269540039062500000e+03,1.140432031250000000e+04,6.327399902343750426e+01
1.438245781250000000e+05,8.636800000000000000e+04,1.091340156250000000e+05,5.520276171875000000e+04,4.802000000000000000e+04,7.533878125000000000e+04,2.132800048828125000e+03,1.165133984375000000e+04,6.423600097656250796e+01
9.564556250000000000e+04,5.987100000000000000e+04,1.046955703125000000e+05,4.189680078125000000e+04,3.616200000000000000e+04,7.592911718750000000e+04,1.456839965820312500e+03,7.620359863281250000e+03,6.439499999999999602e+01
1.343714062500000000e+05,8.440200000000000000e+04,1.043359687500000000e+05,6.047021875000000000e+04,5.289000000000000000e+04,7.492864843750000000e+04,4.721400146484375000e+02,1.866449951171875000e+03,6.440700195312500398e+01
1.080194140625000000e+05,6.320600000000000000e+04,1.120013984375000000e+05,7.652375781250000000e+04,6.299000000000000000e+04,7.961678906250000000e+04,2.769199951171875000e+03,1.399320019531250000e+04,6.461600097656250341e+01
8.380057812500000000e+04,5.321500000000000000e+04,1.032031250000000000e+05,7.334561718750000000e+04,5.793800000000000000e+04,8.296417968750000000e+04,2.259219970703125000e+03,1.421124023437500000e+04,6.491200195312499943e+01
1.107351328125000000e+05,6.766300000000000000e+04,1.072541484375000000e+05,5.906814062500000000e+04,5.050700000000000000e+04,7.664461718750000000e+04,3.741000061035156250e+02,1.072949951171875000e+03,6.500200195312500284e+01
1.379112500000000000e+05,8.512900000000000000e+04,1.061700703125000000e+05,4.841937109375000000e+04,4.084500000000000000e+04,7.768911718750000000e+04,2.349520019531250000e+03,1.576857031250000000e+04,6.504299804687499886e+01
6.992674218750000000e+04,3.969800000000000000e+04,1.154395468750000000e+05,1.043590468750000000e+05,6.878600000000000000e+04,9.942830468750000000e+04,3.937080078125000000e+03,4.215348046875000000e+04,6.540500000000000114e+01
1.200229921875000000e+05,6.922700000000000000e+04,1.136236875000000000e+05,6.395816796875000000e+04,5.281500000000000000e+04,7.936310937500000000e+04,3.180280029296875000e+03,1.832018945312500000e+04,6.578899902343749773e+01
1.144238046875000000e+05,7.355500000000000000e+04,1.019492734375000000e+05,4.890789062500000000e+04,4.313900000000000000e+04,7.430000000000000000e+04,2.899060058593750000e+03,2.229803906250000000e+04,6.672799804687500114e+01
1.252299531250000000e+05,7.473800000000000000e+04,1.098112109375000000e+05,5.860101171875000000e+04,5.042200000000000000e+04,7.616667187500000000e+04,2.221380126953125000e+03,1.244691015625000000e+04,6.727200195312499886e+01
1.080432031250000000e+05,6.919500000000000000e+04,1.023299296875000000e+05,4.750512109375000000e+04,3.955800000000000000e+04,7.870205468750000000e+04,1.433619995117187500e+03,1.029687011718750000e+04,6.751700195312500341e+01
9.304939843750000000e+04,5.625200000000000000e+04,1.084065468750000000e+05,6.704108593750000000e+04,5.452400000000000000e+04,8.058111718750000000e+04,2.678040039062500000e+03,1.838159960937500000e+04,6.770100097656249716e+01
1.118916953125000000e+05,7.155100000000000000e+04,1.024854296875000000e+05,5.061012109375000000e+04,4.638600000000000000e+04,7.150401562500000000e+04,1.504140014648437500e+03,7.341600097656250000e+03,6.792799804687500398e+01
9.489464843750000000e+04,6.251600000000000000e+04,9.947878906250000000e+04,1.061185468750000000e+05,8.544000000000000000e+04,8.139729687500000000e+04,2.666860107421875000e+03,1.323075000000000000e+04,6.823299804687499659e+01
1.093791015625000000e+05,6.908500000000000000e+04,1.037601328125000000e+05,9.161406250000000000e+04,6.767300000000000000e+04,8.872104687500000000e+04,3.507939941406250000e+03,3.335460156250000000e+04,6.850499999999999545e+01
1.042465625000000000e+05,6.342200000000000000e+04,1.077213359375000000e+05,5.825532031250000000e+04,4.914300000000000000e+04,7.768799218750000000e+04,2.798439941406250000e+03,2.908970898437500000e+04,6.872799804687500114e+01
1.513708906250000000e+05,8.363400000000000000e+04,1.186149609375000000e+05,1.258070078125000000e+05,8.847400000000000000e+04,9.318996093750000000e+04,8.308459960937500000e+03,5.604594140625000000e+04,6.908200195312500114e+01
9.898348437500000000e+04,5.922300000000000000e+04,1.095348437500000000e+05,5.684771875000000000e+04,4.741900000000000000e+04,7.856707031250000000e+04,2.297919921875000000e+03,1.590587988281250000e+04,6.950000000000000000e+01
1.071099062500000000e+05,6.821100000000000000e+04,1.029094218750000000e+05,4.307462890625000000e+04,3.941100000000000000e+04,7.162820312500000000e+04,1.923820068359375000e+03,1.332320996093750000e+04,6.950700195312499829e+01
6.460205078125000000e+04,3.750600000000000000e+04,1.128822109375000000e+05,5.709887890625000000e+04,4.971000000000000000e+04,7.527725781250000000e+04,2.196439941406250000e+03,1.427126953125000000e+04,6.964100097656249488e+01
1.305253593750000000e+05,7.974600000000000000e+04,1.072669453125000000e+05,7.037103125000000000e+04,5.855000000000000000e+04,7.876747656250000000e+04,2.216219970703125000e+03,1.236549023437500000e+04,7.079299804687499886e+01
1.503229062500000000e+05,9.142200000000000000e+04,1.077592031250000000e+05,4.579944140625000000e+04,3.993000000000000000e+04,7.516935156250000000e+04,1.935000000000000000e+03,1.048247949218750000e+04,7.106100097656249659e+01
9.278100000000000000e+04,6.048200000000000000e+04,1.005339687500000000e+05,4.836071875000000000e+04,4.174200000000000000e+04,7.592755468750000000e+04,1.580680053710937500e+03,8.182709960937500000e+03,7.173100097656249829e+01
1.068494296875000000e+05,6.557800000000000000e+04,1.067810000000000000e+05,5.260973828125000000e+04,4.248300000000000000e+04,8.115791406250000000e+04,1.374280029296875000e+03,6.463229980468750000e+03,7.235100097656250284e+01
1.117178437500000000e+05,6.282200000000000000e+04,1.165442109375000000e+05,8.929703906250000000e+04,7.178600000000000000e+04,8.152245312500000000e+04,2.528400146484375000e+03,1.614462011718750000e+04,7.247100097656250739e+01
1.387981875000000000e+05,8.542300000000000000e+04,1.064851093750000000e+05,5.628537109375000000e+04,5.089100000000000000e+04,7.248272656250000000e+04,2.240300048828125000e+03,1.288437011718750000e+04,7.254100097656250057e+01
1.414614375000000000e+05,9.174600000000000000e+04,1.010487343750000000e+05,1.015410859375000000e+05,6.884200000000000000e+04,9.666477343750000000e+04,4.918339843750000000e+03,2.744819921875000000e+04,7.284499999999999886e+01
1.076088828125000000e+05,6.033700000000000000e+04,1.168811171875000000e+05,7.358781250000000000e+04,5.896500000000000000e+04,8.178835937500000000e+04,3.268860107421875000e+03,1.881491992187500000e+04,7.286499999999999488e+01
1.173896250000000000e+05,6.863500000000000000e+04,1.120892734375000000e+05,7.021715625000000000e+04,5.780300000000000000e+04,7.961094531250000000e+04,2.954100097656250000e+03,1.546704003906250000e+04,7.297100097656250739e+01
8.976028125000000000e+04,5.628400000000000000e+04,1.045151328125000000e+05,5.047901953125000000e+04,4.258800000000000000e+04,7.767899218750000000e+04,1.885979980468750000e+03,9.744870117187500000e+03,7.299500000000000455e+01
7.062275000000000000e+04,4.165800000000000000e+04,1.111030937500000000e+05,5.554776171875000000e+04,4.456700000000000000e+04,8.168326562500000000e+04,3.039239990234375000e+03,1.802141992187500000e+04,7.392799804687500398e+01
1.245821328125000000e+05,7.713800000000000000e+04,1.058442578125000000e+05,5.171757031250000000e+04,4.316200000000000000e+04,7.852655468750000000e+04,2.169780029296875000e+03,1.213158007812500000e+04,7.394100097656250625e+01
9.087231250000000000e+04,5.853800000000000000e+04,1.017357578125000000e+05,3.373962109375000000e+04,3.027900000000000000e+04,7.302617968750000000e+04,1.295160034179687500e+03,7.781819824218750000e+03,7.395100097656249716e+01
1.374098281250000000e+05,8.049900000000000000e+04,1.118683593750000000e+05,6.725706250000000000e+04,5.475900000000000000e+04,8.049378125000000000e+04,2.757160156250000000e+03,1.465353027343750000e+04,7.404999999999999716e+01
1.048376562500000000e+05,6.840300000000000000e+04,1.004435625000000000e+05,5.748803906250000000e+04,4.860300000000000000e+04,7.751653906250000000e+04,1.646040039062500000e+03,1.212882031250000000e+04,7.452600097656250000e+01
9.275355468750000000e+04,5.766700000000000000e+04,1.054103125000000000e+05,4.950060156250000000e+04,4.356300000000000000e+04,7.446851562500000000e+04,2.336620117187500000e+03,1.983888085937500000e+04,7.494600097656250171e+01
8.412632031250000000e+04,4.894600000000000000e+04,1.126405156250000000e+05,5.551257031250000000e+04,4.833400000000000000e+04,7.526940625000000000e+04,1.770739990234375000e+03,8.524259765625000000e+03,7.519700195312499602e+01
7.418514843750000000e+04,4.503400000000000000e+04,1.079583906250000000e+05,7.875521875000000000e+04,6.217400000000000000e+04,8.301383593750000000e+04,2.163760009765625000e+03,1.258629003906250000e+04,7.543399902343750796e+01
7.032750781250000000e+04,4.426200000000000000e+04,1.041295859375000000e+05,3.657896875000000000e+04,3.327400000000000000e+04,7.204542187500000000e+04,1.552300048828125000e+03,7.867379882812500000e+03,7.600899902343749659e+01
1.522736875000000000e+05,8.352400000000000000e+04,1.194795390625000000e+05,1.001265859375000000e+05,6.707600000000000000e+04,9.782777343750000000e+04,3.100300048828125000e+03,1.668006054687500000e+04,7.698000000000000398e+01
7.772498437500000000e+04,4.672600000000000000e+04,1.090139140625000000e+05,5.738178125000000000e+04,5.161000000000000000e+04,7.286519531250000000e+04,8.600000000000000000e+02,4.743060058593750000e+03,7.750799804687500227e+01
