FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
8.971453125000000000e+04,5.907000000000000000e+04,9.953497656250000000e+04,3.525692968750000000e+04,3.181100000000000000e+04,7.263518750000000000e+04,4.489200134277343750e+02,7.419569824218750000e+03,6.714000244140625462e+00
1.055019453125000000e+05,6.480600000000000000e+04,1.066903671875000000e+05,4.896171093750000000e+04,3.473000000000000000e+04,9.239143750000000000e+04,1.293440063476562500e+03,2.051922070312500000e+04,6.714000244140625462e+00
9.213928125000000000e+04,5.558400000000000000e+04,1.086362890625000000e+05,3.328007812500000000e+04,2.942400000000000000e+04,7.412463281250000000e+04,6.604799804687500000e+02,9.804209960937500000e+03,6.714000244140625462e+00
1.147641796875000000e+05,7.438200000000000000e+04,1.011156562500000000e+05,4.103498828125000000e+04,3.699500000000000000e+04,7.269276562500000000e+04,1.025979980468750000e+03,1.326455957031250000e+04,6.719999999999999751e+00
9.538631250000000000e+04,5.392500000000000000e+04,1.159246718750000000e+05,3.880353125000000000e+04,3.258100000000000000e+04,7.805249218750000000e+04,9.838400268554687500e+02,1.540355957031250000e+04,6.719999999999999751e+00
1.353590000000000000e+05,8.053300000000000000e+04,1.101522031250000000e+05,5.715753125000000000e+04,4.619700000000000000e+04,8.108482812500000000e+04,1.357940063476562500e+03,1.841333984375000000e+04,6.720999755859375036e+00
1.321680937500000000e+05,8.301600000000000000e+04,1.043385390625000000e+05,5.137394921875000000e+04,4.570800000000000000e+04,7.365982812500000000e+04,9.623400268554687500e+02,1.620947949218750000e+04,6.720999755859375036e+00
1.213973203125000000e+05,7.070100000000000000e+04,1.125287421875000000e+05,7.271910156250000000e+04,5.145300000000000000e+04,9.262277343750000000e+04,2.355540039062500000e+03,3.327041796875000000e+04,6.722000122070312500e+00
1.768847500000000000e+05,1.019670000000000000e+05,1.136869687500000000e+05,1.193568906250000000e+05,1.006740000000000000e+05,7.769804687500000000e+04,1.474040039062500000e+03,1.881630078125000000e+04,6.724000244140625249e+00
1.503948906250000000e+05,9.385400000000000000e+04,1.050171640625000000e+05,4.829930859375000000e+04,4.030700000000000000e+04,7.853085937500000000e+04,7.034800415039062500e+02,1.076813964843750000e+04,6.724000244140625249e+00
1.104539218750000000e+05,6.235100000000000000e+04,1.160961093750000000e+05,6.220487890625000000e+04,5.377800000000000000e+04,7.580532812500000000e+04,7.791600341796875000e+02,1.091579980468750000e+04,6.725000000000000533e+00
8.992071093750000000e+04,5.170500000000000000e+04,1.139743437500000000e+05,4.278207031250000000e+04,3.334100000000000000e+04,8.409363281250000000e+04,7.671199951171875000e+02,9.940139648437500000e+03,6.727000122070312393e+00
1.127219062500000000e+05,7.510900000000000000e+04,9.835496875000000000e+04,4.393851171875000000e+04,3.806500000000000000e+04,7.564835156250000000e+04,9.468599853515625000e+02,1.250694042968750000e+04,6.727999877929687678e+00
9.073750000000000000e+04,5.757700000000000000e+04,1.032803515625000000e+05,4.588292968750000000e+04,3.716100000000000000e+04,8.091773437500000000e+04,1.265060058593750000e+03,1.768883984375000000e+04,6.727999877929687678e+00
6.535967187500000000e+04,4.458200000000000000e+04,9.607939062500000000e+04,5.703608984375000000e+04,2.892200000000000000e+04,1.292413046875000000e+05,1.142080078125000000e+03,1.605008984375000000e+04,6.729000244140625142e+00
1.450317656250000000e+05,9.476200000000000000e+04,1.003018281250000000e+05,5.074328906250000000e+04,4.365500000000000000e+04,7.617712500000000000e+04,4.902000122070312500e+02,8.449740234375000000e+03,6.729000244140625142e+00
1.609411875000000000e+05,9.555900000000000000e+04,1.103762187500000000e+05,6.199857031250000000e+04,4.762700000000000000e+04,8.531165625000000000e+04,1.687320068359375000e+03,2.425488085937500000e+04,6.730000000000000426e+00
9.215392187500000000e+04,6.382700000000000000e+04,9.462139062500000000e+04,2.994392968750000000e+04,2.661500000000000000e+04,7.373306250000000000e+04,1.154119995117187500e+03,1.901640039062500000e+04,6.730000000000000426e+00
9.013116406250000000e+04,5.272600000000000000e+04,1.120288984375000000e+05,4.258266015625000000e+04,3.428200000000000000e+04,8.140415625000000000e+04,8.101199951171875000e+02,9.551669921875000000e+03,6.730999755859374822e+00
1.433201093750000000e+05,8.760200000000000000e+04,1.072193125000000000e+05,5.774678906250000000e+04,4.855400000000000000e+04,7.794401562500000000e+04,5.942600097656250000e+02,9.215639648437500000e+03,6.732000122070312287e+00
1.246431328125000000e+05,8.382600000000000000e+04,9.744724218750000000e+04,4.042364843750000000e+04,3.543800000000000000e+04,7.475603906250000000e+04,5.048200073242187500e+02,5.179830078125000000e+03,6.734000244140625036e+00
1.609869375000000000e+05,9.661400000000000000e+04,1.092019921875000000e+05,7.892289062500000000e+04,6.385000000000000000e+04,8.100690625000000000e+04,4.153800048828125000e+02,4.042709960937500000e+03,6.735999755859374716e+00
7.694113281250000000e+04,4.605000000000000000e+04,1.094986718750000000e+05,3.409773046875000000e+04,2.979000000000000000e+04,7.501272656250000000e+04,7.611000366210937500e+02,1.196804980468750000e+04,6.737999877929687464e+00
9.319946093750000000e+04,6.475000000000000000e+04,9.433081250000000000e+04,2.633108984375000000e+04,2.491900000000000000e+04,6.924974218750000000e+04,5.177200317382812500e+02,7.625189941406250000e+03,6.742000122070312962e+00
1.018962343750000000e+05,7.180300000000000000e+04,9.300267968750000000e+04,3.628710156250000000e+04,3.477400000000000000e+04,6.838764062500000000e+04,6.501600341796875000e+02,9.323969726562500000e+03,6.747999877929687251e+00
1.100067890625000000e+05,7.261500000000000000e+04,9.928259375000000000e+04,4.105430859375000000e+04,3.651100000000000000e+04,7.369108593750000000e+04,4.007600097656250000e+02,7.623810058593750000e+03,6.750000000000000000e+00
1.256032734375000000e+05,7.708700000000000000e+04,1.067824140625000000e+05,4.702694921875000000e+04,4.207500000000000000e+04,7.324916406250000000e+04,6.802600097656250000e+02,9.916679687500000000e+03,6.750999755859375284e+00
1.272026953125000000e+05,7.171900000000000000e+04,1.162363671875000000e+05,6.489932812500000000e+04,4.422300000000000000e+04,9.617714843750000000e+04,1.597880004882812500e+03,2.095184960937500000e+04,6.752000122070312749e+00
1.164044765625000000e+05,7.538100000000000000e+04,1.012016718750000000e+05,3.864137890625000000e+04,3.501300000000000000e+04,7.232746093750000000e+04,5.684600219726562500e+02,8.185470214843750000e+03,6.752999877929688033e+00
1.321107500000000000e+05,8.486000000000000000e+04,1.020269843750000000e+05,4.664262109375000000e+04,4.210800000000000000e+04,7.259359375000000000e+04,8.978400268554687500e+02,1.464870019531250000e+04,6.752999877929688033e+00
1.274448593750000000e+05,7.967500000000000000e+04,1.048287031250000000e+05,4.009244921875000000e+04,3.173900000000000000e+04,8.278455468750000000e+04,1.108540039062500000e+03,2.002173046875000000e+04,6.754000244140625497e+00
9.091989062500000000e+04,5.669500000000000000e+04,1.050979140625000000e+05,7.106378906250000000e+04,5.849500000000000000e+04,7.961769531250000000e+04,1.167880004882812500e+03,1.628951953125000000e+04,6.754000244140625497e+00
1.410765312500000000e+05,8.363800000000000000e+04,1.105429453125000000e+05,7.432749218750000000e+04,4.834600000000000000e+04,1.007555234375000000e+05,1.510160034179687500e+03,2.135550000000000000e+04,6.762000122070312536e+00
9.218991406250000000e+04,5.795700000000000000e+04,1.042455390625000000e+05,5.846301171875000000e+04,5.190900000000000000e+04,7.381054687500000000e+04,7.731400146484375000e+02,1.028720996093750000e+04,6.767000122070312429e+00
1.047699453125000000e+05,7.281500000000000000e+04,9.429654687500000000e+04,3.102723046875000000e+04,2.885000000000000000e+04,7.048182812500000000e+04,4.850400085449218750e+02,7.342290039062500000e+03,6.767999877929687713e+00
9.921650000000000000e+04,5.891000000000000000e+04,1.103760312500000000e+05,4.157939843750000000e+04,3.147500000000000000e+04,8.657498437500000000e+04,1.084459960937500000e+03,1.529384960937500000e+04,6.769000244140625178e+00
1.003639140625000000e+05,6.790100000000000000e+04,9.686822656250000000e+04,3.812387890625000000e+04,2.932500000000000000e+04,8.519988281250000000e+04,7.740000000000000000e+02,9.436440429687500000e+03,6.770000000000000462e+00
9.777751562500000000e+04,6.045500000000000000e+04,1.059953203125000000e+05,3.341739062500000000e+04,2.909900000000000000e+04,7.526176562500000000e+04,6.217800292968750000e+02,8.518740234375000000e+03,6.772999877929687607e+00
1.350704687500000000e+05,8.474400000000000000e+04,1.044555078125000000e+05,7.710128906250000000e+04,5.086000000000000000e+04,9.934940625000000000e+04,2.070020019531250000e+03,2.401958984375000000e+04,6.777000122070312216e+00
1.053823828125000000e+05,7.261300000000000000e+04,9.511161718750000000e+04,4.386053906250000000e+04,3.779300000000000000e+04,7.605758593750000000e+04,1.506719970703125000e+03,2.683133984375000000e+04,6.779000244140624964e+00
1.223672265625000000e+05,6.783000000000000000e+04,1.182287890625000000e+05,7.865378906250000000e+04,5.870200000000000000e+04,8.781054687500000000e+04,1.165300048828125000e+03,2.045022070312500000e+04,6.780000000000000249e+00
1.030790234375000000e+05,6.228300000000000000e+04,1.084627656250000000e+05,4.127373046875000000e+04,3.479900000000000000e+04,7.772968750000000000e+04,6.966000366210937500e+02,9.345360351562500000e+03,6.782000122070312997e+00
1.036219218750000000e+05,7.207300000000000000e+04,9.422344531250000000e+04,3.676941015625000000e+04,3.074900000000000000e+04,7.836742968750000000e+04,9.210599975585937500e+02,1.393937988281250000e+04,6.784000244140624858e+00
1.233456640625000000e+05,7.582400000000000000e+04,1.066098046875000000e+05,5.989821093750000000e+04,4.843200000000000000e+04,8.105156250000000000e+04,1.343320068359375000e+03,2.126925000000000000e+04,6.785000000000000142e+00
9.672770312500000000e+04,6.359100000000000000e+04,9.968623437500000000e+04,2.762691015625000000e+04,2.469900000000000000e+04,7.330487500000000000e+04,8.187200317382812500e+02,1.116420019531250000e+04,6.785000000000000142e+00
1.535071093750000000e+05,9.497400000000000000e+04,1.059262734375000000e+05,1.125051875000000000e+05,7.931900000000000000e+04,9.295553125000000000e+04,1.431900024414062500e+03,2.354900976562500000e+04,6.789000244140624751e+00
8.329916406250000000e+04,5.552700000000000000e+04,9.831422656250000000e+04,3.373203125000000000e+04,3.095900000000000000e+04,7.140612500000000000e+04,4.884800109863281250e+02,6.524640136718750000e+03,6.790000000000000036e+00
8.132642187500000000e+04,4.629100000000000000e+04,1.151370468750000000e+05,8.804607031250000000e+04,6.441100000000000000e+04,8.958388281250000000e+04,2.039060058593750000e+03,4.088180859375000000e+04,6.792000122070312784e+00
1.265371796875000000e+05,7.551400000000000000e+04,1.098172578125000000e+05,5.169341796875000000e+04,4.392700000000000000e+04,7.712296093750000000e+04,6.948800048828125000e+02,9.105929687500000000e+03,6.792000122070312784e+00
1.077302734375000000e+05,7.189900000000000000e+04,9.819624218750000000e+04,3.884976171875000000e+04,3.072600000000000000e+04,8.286331250000000000e+04,8.857999877929687500e+02,1.152851953125000000e+04,6.795999755859375213e+00
1.245437031250000000e+05,7.785800000000000000e+04,1.048331093750000000e+05,4.454846875000000000e+04,3.839400000000000000e+04,7.604126562500000000e+04,9.623400268554687500e+02,1.141950000000000000e+04,6.795999755859375213e+00
1.246577734375000000e+05,7.252500000000000000e+04,1.126449062500000000e+05,4.566005859375000000e+04,3.820100000000000000e+04,7.833244531250000000e+04,6.372600097656250000e+02,8.513910156250000000e+03,6.795999755859375213e+00
1.223190312500000000e+05,8.311900000000000000e+04,9.644364843750000000e+04,4.849319921875000000e+04,4.120200000000000000e+04,7.713340625000000000e+04,8.548400268554687500e+02,1.065704980468750000e+04,6.795999755859375213e+00
1.005469140625000000e+05,6.186600000000000000e+04,1.065115312500000000e+05,7.706747656250000000e+04,6.663800000000000000e+04,7.579300000000000000e+04,9.812600097656250000e+02,1.195494042968750000e+04,6.797000122070312678e+00
1.736950625000000000e+05,1.022110000000000000e+05,1.113703984375000000e+05,6.101739062500000000e+04,4.874300000000000000e+04,8.203917968750000000e+04,2.180100097656250000e+03,2.857497070312500000e+04,6.799000244140625426e+00
8.164971875000000000e+04,5.109500000000000000e+04,1.047264140625000000e+05,3.099825000000000000e+04,2.714700000000000000e+04,7.483336718750000000e+04,4.936400146484375000e+02,7.889459960937500000e+03,6.799999999999999822e+00
5.918220312500000000e+04,4.075100000000000000e+04,9.517717968750000000e+04,7.597935156250000000e+04,5.350600000000000000e+04,9.306214062500000000e+04,5.263200073242187500e+02,1.569059936523437500e+03,6.800999755859375107e+00
9.598960156250000000e+04,6.194000000000000000e+04,1.015623906250000000e+05,2.877300000000000000e+04,2.624700000000000000e+04,7.184315625000000000e+04,5.297600097656250000e+02,7.220160156250000000e+03,6.802000122070312571e+00
8.249639843750000000e+04,5.019900000000000000e+04,1.077010468750000000e+05,6.841971093750000000e+04,5.411500000000000000e+04,8.285972656250000000e+04,4.721400146484375000e+02,8.413860351562500000e+03,6.804999999999999716e+00
8.552810156250000000e+04,5.502300000000000000e+04,1.018695781250000000e+05,4.409651953125000000e+04,3.949000000000000000e+04,7.318079687500000000e+04,6.940200195312500000e+02,9.574440429687500000e+03,6.805999755859375000e+00
8.091345312500000000e+04,4.652200000000000000e+04,1.139835703125000000e+05,4.826066796875000000e+04,3.362300000000000000e+04,9.406689062500000000e+04,8.711799926757812500e+02,9.835259765625000000e+03,6.807000122070312464e+00
1.367699375000000000e+05,7.718400000000000000e+04,1.161297109375000000e+05,7.778300781250000000e+04,5.512000000000000000e+04,9.248162500000000000e+04,8.187200317382812500e+02,1.244829003906250000e+04,6.807999877929687749e+00
9.759573437500000000e+04,6.182400000000000000e+04,1.034555234375000000e+05,2.804505078125000000e+04,2.526400000000000000e+04,7.275017968750000000e+04,4.712799987792968750e+02,6.238290039062500000e+03,6.810000000000000497e+00
7.583337500000000000e+04,4.844000000000000000e+04,1.025973671875000000e+05,3.269633984375000000e+04,2.968800000000000000e+04,7.217688281250000000e+04,7.963599853515625000e+02,1.117386035156250000e+04,6.812000122070312358e+00
1.097640156250000000e+05,6.873900000000000000e+04,1.046493906250000000e+05,3.116040039062500000e+04,2.780700000000000000e+04,7.343935156250000000e+04,7.249800415039062500e+02,8.978969726562500000e+03,6.812000122070312358e+00
1.823363281250000000e+05,1.119080000000000000e+05,1.067805156250000000e+05,6.671403125000000000e+04,5.234000000000000000e+04,8.353402343750000000e+04,2.046800048828125000e+03,4.384053125000000000e+04,6.815999755859374787e+00
9.694730468750000000e+04,6.867500000000000000e+04,9.251603125000000000e+04,2.604818945312500000e+04,2.387900000000000000e+04,7.148935156250000000e+04,3.164800109863281250e+02,4.000619873046875000e+03,6.817999877929687536e+00
7.804157031250000000e+04,4.817000000000000000e+04,1.061767187500000000e+05,4.780596093750000000e+04,4.161900000000000000e+04,7.527839843750000000e+04,6.579000244140625000e+02,8.626379882812500000e+03,6.820000000000000284e+00
8.999817968750000000e+04,5.905800000000000000e+04,9.986997656250000000e+04,3.795621093750000000e+04,3.459800000000000000e+04,7.189717187500000000e+04,5.882399902343750000e+02,1.041347949218750000e+04,6.822000122070313033e+00
9.491051562500000000e+04,5.736900000000000000e+04,1.084218984375000000e+05,4.941366015625000000e+04,4.025300000000000000e+04,8.045049218750000000e+04,1.082739990234375000e+03,1.302237011718750000e+04,6.822999877929687429e+00
9.963617968750000000e+04,6.615600000000000000e+04,9.870241406250000000e+04,3.230925000000000000e+04,2.938400000000000000e+04,7.206028125000000000e+04,7.937800292968750000e+02,9.811799804687500000e+03,6.822999877929687429e+00
8.342970312500000000e+04,5.531100000000000000e+04,9.885282812500000000e+04,3.483051171875000000e+04,3.227400000000000000e+04,7.072728906250000000e+04,7.155200195312500000e+02,9.742110351562500000e+03,6.822999877929687429e+00
1.384852500000000000e+05,8.447000000000000000e+04,1.074436953125000000e+05,4.950473828125000000e+04,4.301800000000000000e+04,7.541825781250000000e+04,8.677399902343750000e+02,1.207775976562500000e+04,6.824000244140624893e+00
1.661072812500000000e+05,9.571600000000000000e+04,1.137323671875000000e+05,6.017144921875000000e+04,5.027200000000000000e+04,7.844120312500000000e+04,1.608200073242187500e+03,2.275550976562500000e+04,6.824000244140624893e+00
1.166429843750000000e+05,7.241100000000000000e+04,1.055684218750000000e+05,4.022837890625000000e+04,3.499800000000000000e+04,7.533021875000000000e+04,7.980800170898437500e+02,9.003120117187500000e+03,6.824000244140624893e+00
8.554396093750000000e+04,5.649400000000000000e+04,9.923546875000000000e+04,2.910075000000000000e+04,2.482600000000000000e+04,7.682054687500000000e+04,3.276600036621093750e+02,4.493970214843750000e+03,6.827000122070312926e+00
1.166149218750000000e+05,6.624200000000000000e+04,1.153720625000000000e+05,5.235512890625000000e+04,4.403000000000000000e+04,7.792745312500000000e+04,6.149000244140625000e+02,8.396610351562500000e+03,6.830000000000000071e+00
1.313421562500000000e+05,8.014300000000000000e+04,1.074035078125000000e+05,4.703660937500000000e+04,4.035400000000000000e+04,7.638874218750000000e+04,2.279000091552734375e+02,2.972520019531250000e+03,6.832000122070312820e+00
1.325774062500000000e+05,8.715100000000000000e+04,9.969585156250000000e+04,4.629141015625000000e+04,4.131400000000000000e+04,7.343161718750000000e+04,1.222060058593750000e+03,1.486950000000000000e+04,6.834000244140625568e+00
1.355115000000000000e+05,8.014200000000000000e+04,1.108143359375000000e+05,6.226007812500000000e+04,4.974200000000000000e+04,8.202880468750000000e+04,1.449960083007812500e+03,2.177157031250000000e+04,6.834999999999999964e+00
1.131946562500000000e+05,6.760700000000000000e+04,1.097271796875000000e+05,3.974882812500000000e+04,3.366300000000000000e+04,7.738404687500000000e+04,1.230660034179687500e+03,1.697883007812500000e+04,6.835999755859375249e+00
1.242795703125000000e+05,7.011100000000000000e+04,1.161698671875000000e+05,5.570783984375000000e+04,4.454600000000000000e+04,8.195728125000000000e+04,9.012800292968750000e+02,1.582997949218750000e+04,6.835999755859375249e+00
8.758746093750000000e+04,5.455200000000000000e+04,1.052231250000000000e+05,6.017421093750000000e+04,4.772000000000000000e+04,8.263992187500000000e+04,6.828400268554687500e+02,9.417120117187500000e+03,6.835999755859375249e+00
1.527952500000000000e+05,9.159900000000000000e+04,1.093198593750000000e+05,6.172464062500000000e+04,5.133000000000000000e+04,7.880743750000000000e+04,8.496799926757812500e+02,1.226337011718750000e+04,6.837999877929687997e+00
1.087233515625000000e+05,6.564700000000000000e+04,1.085395156250000000e+05,5.127803906250000000e+04,4.109900000000000000e+04,8.176738281250000000e+04,1.067260009765625000e+03,1.575476953125000000e+04,6.837999877929687997e+00
1.174872265625000000e+05,7.666600000000000000e+04,1.004310000000000000e+05,4.556898046875000000e+04,3.877500000000000000e+04,7.701892968750000000e+04,1.233239990234375000e+03,1.500336035156250000e+04,6.839000244140625462e+00
1.001613906250000000e+05,6.694400000000000000e+04,9.805474218750000000e+04,4.499351953125000000e+04,3.323600000000000000e+04,8.871992187500000000e+04,9.245000000000000000e+02,1.190870996093750000e+04,6.839999999999999858e+00
5.512814062500000000e+04,4.279500000000000000e+04,8.442289843750000000e+04,1.790274023437500000e+04,1.631900000000000000e+04,7.189619531250000000e+04,5.650200195312500000e+02,7.334009765625000000e+03,6.840999755859375142e+00
1.106265546875000000e+05,7.267400000000000000e+04,9.976087500000000000e+04,3.207602929687500000e+04,2.955400000000000000e+04,7.112860156250000000e+04,5.547000122070312500e+02,6.592259765625000000e+03,6.852000122070312393e+00
1.179849843750000000e+05,8.205700000000000000e+04,9.423039062500000000e+04,5.552360937500000000e+04,4.858900000000000000e+04,7.488928125000000000e+04,1.398359985351562500e+03,2.065722070312500000e+04,6.857999877929687571e+00
6.153008984375000000e+04,3.965400000000000000e+04,1.016905312500000000e+05,3.311792968750000000e+04,2.636200000000000000e+04,8.233126562500000000e+04,1.011360046386718750e+03,1.292438964843750000e+04,6.865000000000000213e+00
9.387228906250000000e+04,5.566900000000000000e+04,1.105106015625000000e+05,2.709767968750000000e+04,2.427700000000000000e+04,7.315045312500000000e+04,4.497799987792968750e+02,5.888459960937500000e+03,6.865999755859375497e+00
7.533682812500000000e+04,4.285700000000000000e+04,1.152034609375000000e+05,8.935638281250000000e+04,7.420500000000000000e+04,7.891732031250000000e+04,1.704520019531250000e+03,1.966638085937500000e+04,6.867000122070312962e+00
1.169022343750000000e+05,7.315400000000000000e+04,1.047284453125000000e+05,4.654739843750000000e+04,3.849400000000000000e+04,7.924689843750000000e+04,9.958800048828125000e+02,1.640958007812500000e+04,6.872999877929687251e+00
9.632998437500000000e+04,5.968900000000000000e+04,1.057662578125000000e+05,3.607941015625000000e+04,2.967300000000000000e+04,7.968525000000000000e+04,7.378800048828125000e+02,9.858030273437500000e+03,6.875000000000000000e+00
8.662488281250000000e+04,4.877100000000000000e+04,1.164021328125000000e+05,6.210689843750000000e+04,4.458300000000000000e+04,9.129573437500000000e+04,6.484400024414062500e+02,1.082195996093750000e+04,6.877000122070312749e+00
1.024531640625000000e+05,6.633100000000000000e+04,1.012252343750000000e+05,3.131978906250000000e+04,2.813400000000000000e+04,7.295705468750000000e+04,7.181000366210937500e+02,9.938759765625000000e+03,6.877000122070312749e+00
1.035847109375000000e+05,6.493100000000000000e+04,1.045498750000000000e+05,4.948610937500000000e+04,4.084700000000000000e+04,7.939682031250000000e+04,7.808800048828125000e+02,1.171205957031250000e+04,6.879000244140625497e+00
1.181838437500000000e+05,7.381200000000000000e+04,1.049327500000000000e+05,5.308998046875000000e+04,3.125200000000000000e+04,1.113306406250000000e+05,1.788800048828125000e+03,1.673870898437500000e+04,6.882999877929687926e+00
1.034444140625000000e+05,6.141300000000000000e+04,1.103892265625000000e+05,5.012091015625000000e+04,4.184100000000000000e+04,7.850491406250000000e+04,1.302040039062500000e+03,1.768263085937500000e+04,6.885999755859375071e+00
8.626498437500000000e+04,5.605300000000000000e+04,1.008592265625000000e+05,2.758136914062500000e+04,2.536100000000000000e+04,7.127371093750000000e+04,4.643999938964843750e+02,7.003500000000000000e+03,6.889000244140625284e+00
1.052683125000000000e+05,6.813800000000000000e+04,1.012484062500000000e+05,5.110691796875000000e+04,4.433900000000000000e+04,7.553942968750000000e+04,5.787800292968750000e+02,7.969500000000000000e+03,6.889000244140625284e+00
9.780678906250000000e+04,6.075600000000000000e+04,1.055017734375000000e+05,4.240808984375000000e+04,3.845500000000000000e+04,7.227296093750000000e+04,9.098800048828125000e+02,1.316450976562500000e+04,6.890999755859374964e+00
9.345505468750000000e+04,5.723500000000000000e+04,1.070091796875000000e+05,4.683789062500000000e+04,4.025900000000000000e+04,7.624550781250000000e+04,7.077800292968750000e+02,8.093700195312500000e+03,6.890999755859374964e+00
1.098622187500000000e+05,7.091000000000000000e+04,1.015361718750000000e+05,3.504371875000000000e+04,3.179500000000000000e+04,7.223228125000000000e+04,1.143800048828125000e+03,1.620533984375000000e+04,6.892000122070312429e+00
8.359317968750000000e+04,4.639400000000000000e+04,1.180834296875000000e+05,7.468767187500000000e+04,4.366700000000000000e+04,1.120922265625000000e+05,2.108719970703125000e+03,3.200772070312500000e+04,6.892999877929687713e+00
1.011544687500000000e+05,6.591700000000000000e+04,1.005697890625000000e+05,3.358644140625000000e+04,2.989700000000000000e+04,7.362347656250000000e+04,9.717999877929687500e+02,1.310862011718750000e+04,6.895000000000000462e+00
1.210850000000000000e+05,7.999400000000000000e+04,9.920027343750000000e+04,3.301719140625000000e+04,2.994300000000000000e+04,7.226446093750000000e+04,7.052000122070312500e+02,8.952059570312500000e+03,6.897000122070312322e+00
1.354797812500000000e+05,8.334400000000000000e+04,1.065319921875000000e+05,4.994564843750000000e+04,3.994000000000000000e+04,8.195387500000000000e+04,1.339020019531250000e+03,1.495988964843750000e+04,6.902000122070312216e+00
1.284525859375000000e+05,7.999300000000000000e+04,1.052375703125000000e+05,6.946782031250000000e+04,4.757700000000000000e+04,9.569000000000000000e+04,1.757840087890625000e+03,2.743370898437500000e+04,6.904000244140624964e+00
8.986520312500000000e+04,6.433400000000000000e+04,9.154421875000000000e+04,4.244810937500000000e+04,4.033000000000000000e+04,6.897791406250000000e+04,5.349199829101562500e+02,7.504439941406250000e+03,6.905000000000000249e+00
7.987706250000000000e+04,4.905400000000000000e+04,1.067155234375000000e+05,5.663312890625000000e+04,4.951100000000000000e+04,7.496332031250000000e+04,5.168599853515625000e+02,6.396989746093750000e+03,6.907999877929687393e+00
9.453596875000000000e+04,5.340600000000000000e+04,1.160077421875000000e+05,3.587930859375000000e+04,2.789500000000000000e+04,8.429419531250000000e+04,6.922999877929687500e+02,1.026720019531250000e+04,6.907999877929687393e+00
1.353461875000000000e+05,8.274600000000000000e+04,1.071960937500000000e+05,6.375185937500000000e+04,5.419900000000000000e+04,7.708706250000000000e+04,1.400940063476562500e+03,2.680718945312500000e+04,6.907999877929687393e+00
1.185522812500000000e+05,7.522200000000000000e+04,1.032868359375000000e+05,4.105637890625000000e+04,3.531000000000000000e+04,7.620138281250000000e+04,9.210599975585937500e+02,1.229579980468750000e+04,6.909000244140624858e+00
1.129555312500000000e+05,7.221900000000000000e+04,1.025028515625000000e+05,4.900448828125000000e+04,4.275100000000000000e+04,7.512240625000000000e+04,1.896300048828125000e+03,2.252435937500000000e+04,6.910999755859375426e+00
1.291693359375000000e+05,8.111900000000000000e+04,1.043558515625000000e+05,3.947421093750000000e+04,3.398600000000000000e+04,7.611904687500000000e+04,1.253880004882812500e+03,1.671386914062500000e+04,6.912000122070312891e+00
1.025391718750000000e+05,6.377900000000000000e+04,1.053639531250000000e+05,7.105620312500000000e+04,5.569900000000000000e+04,8.360544531250000000e+04,1.234099975585937500e+03,1.863758984375000000e+04,6.915999755859375320e+00
1.424063281250000000e+05,9.329900000000000000e+04,1.000304531250000000e+05,4.219419140625000000e+04,3.829500000000000000e+04,7.220886718750000000e+04,6.424199829101562500e+02,9.608940429687500000e+03,6.915999755859375320e+00
7.909503906250000000e+04,5.706600000000000000e+04,9.083469531250000000e+04,2.635316992187500000e+04,2.352300000000000000e+04,7.342096093750000000e+04,3.336799926757812500e+02,4.797569824218750000e+03,6.917000122070312784e+00
1.023665390625000000e+05,6.372700000000000000e+04,1.052723828125000000e+05,3.821219921875000000e+04,3.263900000000000000e+04,7.672644531250000000e+04,1.133479980468750000e+03,1.229511035156250000e+04,6.917999877929688068e+00
9.156405468750000000e+04,5.792300000000000000e+04,1.035986015625000000e+05,4.088732812500000000e+04,3.769100000000000000e+04,7.109368750000000000e+04,4.626799926757812500e+02,6.846180175781250000e+03,6.919999999999999929e+00
6.843650781250000000e+04,4.427300000000000000e+04,1.013045156250000000e+05,4.449326953125000000e+04,3.838900000000000000e+04,7.595693750000000000e+04,8.109800415039062500e+02,1.240275000000000000e+04,6.924000244140625426e+00
5.875337109375000000e+04,3.733500000000000000e+04,1.031327421875000000e+05,3.278673046875000000e+04,2.868700000000000000e+04,7.490190625000000000e+04,3.852799987792968750e+02,6.906209960937500000e+03,6.925999755859375107e+00
1.426692500000000000e+05,8.655700000000000000e+04,1.080209843750000000e+05,5.616255078125000000e+04,4.821700000000000000e+04,7.633550000000000000e+04,7.912000122070312500e+02,1.113591015625000000e+04,6.927999877929687855e+00
1.163373750000000000e+05,7.202900000000000000e+04,1.058502421875000000e+05,5.452241796875000000e+04,4.863300000000000000e+04,7.347235937500000000e+04,1.620239990234375000e+03,1.971123046875000000e+04,6.929999999999999716e+00
1.072654531250000000e+05,6.087400000000000000e+04,1.154803203125000000e+05,5.832569921875000000e+04,4.569900000000000000e+04,8.364369531250000000e+04,8.763400268554687500e+02,9.636540039062500000e+03,6.932000122070312464e+00
1.023994843750000000e+05,6.949400000000000000e+04,9.656737500000000000e+04,4.200444140625000000e+04,3.944600000000000000e+04,6.978662500000000000e+04,5.271799926757812500e+02,7.068359863281250000e+03,6.932999877929687749e+00
1.126975000000000000e+05,6.973100000000000000e+04,1.059176484375000000e+05,5.411807812500000000e+04,4.575900000000000000e+04,7.750785937500000000e+04,1.742359985351562500e+03,2.422727929687500000e+04,6.934000244140625213e+00
