,1,1,2,3,5,6,7,8,9,10,11,12,13,1 2,1 3,1 5,1 6,1 7,1 8,1 9,1 10,1 11,1 12,1 13,2 3,2 5,2 6,2 7,2 8,2 9,2 10,2 11,2 12,2 13,3 5,3 6,3 7,3 8,3 9,3 10,3 11,3 12,3 13,5 6,5 7,5 8,5 9,5 10,5 11,5 12,5 13,6 7,6 8,6 9,6 10,6 11,6 12,6 13,7 8,7 9,7 10,7 11,7 12,7 13,8 9,8 10,8 11,8 12,8 13,9 10,9 11,9 12,9 13,10 11,10 12,10 13,11 12,11 13,12 13
2 3,-1.280868455684019e-07,-1.9471859726490712e-07,7.97997655829533e-08,-8.467208713584379e-08,9.693950326286854e-08,-6.086772416039477e-09,4.783555631666857e-08,9.349252770696659e-08,4.798854932840039e-08,-4.964962968521333e-09,7.273578652972422e-08,7.970890850498306e-08,1.7146550375200424e-08,8.835558728297166e-09,-2.8423170474378334e-08,-8.161591209390749e-08,5.4334977408359586e-08,3.486139922223924e-08,-5.8570234770563365e-08,-4.3081716733844924e-08,1.3727515999661448e-07,9.153525403262125e-08,4.16743412340232e-08,-1.975472673001458e-08,1.235815673652504e-05,1.3287829250002158e-07,5.88790619105036e-09,-3.5848396409742876e-08,-3.0831076781543395e-08,3.931335867156781e-08,2.2825614356920683e-08,5.327084503450236e-08,-3.854102921646817e-09,-2.249210692143917e-08,3.133067970242612e-08,9.690396170930443e-10,2.4233856787415547e-08,7.244226832686431e-08,-9.754833143565993e-08,-9.111992986155685e-08,2.1948463865404534e-08,-7.802943751653194e-08,4.597829202176703e-08,-1.8421669598630204e-08,-3.3643164823559e-08,-8.085670074321354e-08,7.726688847269046e-09,-7.126544615940699e-09,-1.499778703792794e-07,-1.0394653141088689e-09,-5.751078768937823e-08,6.656086456454723e-09,5.6958746295660615e-08,1.8616814466973222e-08,-5.216646346931591e-08,-1.6111415554241452e-08,2.4410791866680924e-08,7.445815875802671e-08,-1.6014299082377292e-07,1.1768195937008705e-08,4.610437198441186e-08,-7.17069118064402e-08,-7.826509828707072e-08,-5.515366462854425e-08,-2.247099602247399e-08,-6.785447500612413e-09,5.0323263651511896e-08,-3.3333956138609496e-08,-5.4769110913120345e-08,-1.1245012579681148e-08,-1.006830898137333e-09,3.1634196512641534e-09,-6.588391052986718e-08,3.9850383880057567e-08,-1.365943387837272e-07,-4.6286622977647924e-08,-1.463854485362948e-07,1.2280976188667225e-08,1.6889042605928417e-08
2 5,3.305531914725994e-08,-1.2529365936476597e-07,-9.392662646523528e-08,9.389055925137973e-08,-8.32094525098577e-08,2.6063191756640997e-08,7.209906223504851e-08,-3.152377365874455e-08,3.904454028663606e-08,8.426791714505636e-08,7.0150541657268344e-09,1.3744603359459276e-07,-5.1369978718194985e-09,2.531447703009251e-08,-8.238557662022766e-08,-2.554257088083224e-08,1.1694697014568153e-07,-6.1358224520556e-08,1.934214506122746e-08,4.124406913934402e-08,9.776849968061955e-09,5.259219801858228e-08,-3.182172212680766e-09,-6.587870649798757e-08,1.3287829250002158e-07,1.2361205157564201e-05,-8.403495287627282e-09,1.0457348879435089e-07,3.774000671959292e-08,-6.514987308229105e-08,-3.061765314409495e-08,2.897738495694512e-07,-2.3304528993783474e-08,3.4113299006488354e-08,-1.260158695807891e-07,-2.0364475733556405e-08,-3.2131854367157025e-08,-8.135134454762258e-08,1.7623254468281755e-08,-3.0452722541005958e-09,-1.4789481817664204e-07,3.179637751235091e-09,-5.138523508532998e-08,6.379921358988953e-09,1.4249375306359013e-08,7.067115354018745e-08,-1.0360236747289291e-07,-9.46050212712965e-08,1.7259035185371874e-08,-8.673315869681444e-08,4.5448510627404935e-08,-5.8206186309390535e-09,-2.282652606605251e-08,-9.60092390229289e-08,-1.270040192611316e-08,3.536005037630958e-08,-1.1486570675297887e-07,1.0950965423264751e-08,-8.739548210834806e-09,1.767709931367271e-09,-1.3261508417799918e-08,-1.1018537009527864e-07,-5.897511980961053e-08,-3.373565242603102e-08,-6.10730098990932e-08,-1.6731803930127618e-08,-1.3815068074732304e-08,-4.3769032558299126e-08,-5.459807692012678e-09,-1.0726795145439943e-08,-6.032123234682482e-10,8.252364593969312e-08,-2.1345170728486992e-08,-3.539341992684675e-08,-6.30428938335499e-08,2.383154214346691e-08,-8.490624852357697e-08,7.435220856323453e-08,6.621014228514802e-08
2 6,5.005896883271415e-10,-2.0325000321380796e-08,-6.908098006880318e-08,-5.216979722884766e-09,2.659715342096901e-08,-8.820600495776949e-08,6.506436701602672e-08,-1.2527174402100914e-08,5.790644153214007e-08,2.5456392209786753e-08,-8.944085289978152e-09,1.1527541936503762e-08,3.05134550689223e-08,-3.20831824609798e-08,5.5025387929470454e-08,1.162633632396248e-07,-2.2829778077199167e-08,3.613096391014322e-08,-7.704897485195461e-09,-4.6849403682343614e-08,-2.602546486942553e-08,9.085995281399716e-08,-2.6390432126637906e-08,7.05981044466908e-08,5.88790619105036e-09,-8.403495287627282e-09,1.2349296804625012e-05,9.144294408190027e-08,-1.0646305450883376e-09,-1.8510389653848902e-08,-3.109830147366084e-08,2.0199120211992926e-09,-7.36570011672103e-08,8.075275441732848e-09,-1.7722899684299896e-08,-1.1829483371505871e-07,5.980319048531459e-09,5.571987667216097e-08,1.8223430563058357e-08,-4.62487087994911e-08,-1.825325468954385e-08,2.460172157307962e-08,7.332832342845448e-08,3.4040827452616914e-08,-5.4390931128677695e-09,-2.4249490263319304e-08,-9.411777961123744e-08,-6.711393456227174e-09,3.386717422130508e-08,-1.1536490328560792e-07,1.1657447130421704e-08,1.6401420088835615e-08,7.833985864296577e-08,-1.0397075003209275e-07,-9.229268046220316e-08,1.8544608476955057e-08,-7.690679719469596e-08,4.641955948934672e-08,3.9659509077672714e-08,-8.176429741313162e-08,4.931940795574801e-09,-1.0879088417666675e-07,2.874443787079541e-08,5.175560424124507e-08,4.209501752948187e-08,-7.29405053796872e-08,-1.194034854220465e-07,-6.254056024454826e-09,2.596460108157092e-08,1.1195959996600504e-07,3.51032706712059e-08,-1.8548782008438496e-08,-1.0223833353663087e-08,3.0394488835961926e-08,2.8421159292539836e-08,9.001206422509589e-08,-6.37405012474484e-08,1.4120332274066672e-08,-4.616508170488023e-08
2 7,1.9320138140911367e-08,-1.2604680743181187e-08,-4.157935054425069e-08,4.5081072653907604e-08,7.488457606721979e-08,6.629292629854243e-08,-8.310240686292919e-08,5.55145297180516e-08,4.532080243491632e-08,-1.3373013878958072e-08,-2.921507574394114e-08,-9.706453830025085e-09,1.1024874414934879e-08,1.1182600171098349e-08,3.654710716366534e-08,-6.160169616472814e-08,3.4876589289175546e-08,-2.6851138365538347e-08,-1.3302700993612972e-07,6.810510792519132e-08,-4.611877093275079e-08,4.903057685838319e-08,-5.8964069703179856e-08,6.557472063783849e-08,-3.5848396409742876e-08,1.0457348879435089e-07,9.144294408190027e-08,1.2353840315205144e-05,1.022393681249584e-08,-3.617778441296545e-08,5.5370955504573446e-08,1.536195386522457e-07,-2.286281657271681e-08,-4.507962387415618e-08,-3.1892624425840976e-08,4.037754366577235e-09,-1.1944731201245188e-07,-1.620699787140389e-07,1.7558613304953074e-08,4.662603649152458e-08,-7.403860548643652e-08,-7.436652317408246e-08,-5.135704387605219e-08,-1.227179819225227e-09,3.030810306634261e-08,-8.663207083266132e-09,6.765005013181647e-09,-9.367674501510766e-09,-1.1183987653292517e-07,-6.220030568911584e-08,-2.9984560387827044e-08,-1.4596178688901958e-09,3.844865535946944e-08,-8.23930161365003e-08,3.735340443884348e-09,-1.0351449447658611e-07,3.0539384916051484e-08,5.1868377045589705e-08,7.64769355555712e-08,-1.0568622287431032e-07,-8.7732848711031e-08,2.2061677107820133e-08,-7.890561843797698e-08,4.647527485466467e-08,-2.129283681235274e-08,1.5875365758830193e-09,-1.0235802738557431e-08,-5.513817641233251e-08,-7.579072300106768e-08,-5.093143353427028e-08,4.20625936303459e-08,4.349948772573027e-08,-5.877963706966068e-08,1.2017330431588018e-07,-4.521164784003992e-08,6.378068990027775e-08,-1.9859680321268497e-08,3.208960141951107e-08,1.993022775856975e-09
2 8,7.857182181425115e-08,1.314588803028599e-07,-7.529758384770523e-08,9.418422156852633e-08,-3.3670104563388986e-08,-1.1541746316674156e-08,5.815795323247994e-08,-8.71401575382353e-08,9.466979854598622e-09,-1.0354938163304464e-08,5.23949153470602e-09,-4.754848186341617e-08,5.95252873836218e-08,-4.575425460525953e-08,-5.684608388114959e-08,2.132618234923752e-08,-7.090854990936756e-09,-1.3356627766140948e-07,-3.256523815017764e-08,4.510880995048733e-08,-5.38608484720001e-09,-1.1139543232317804e-07,4.246654232395178e-08,-8.149923954647726e-08,-3.0831076781543395e-08,3.774000671959292e-08,-1.0646305450883376e-09,1.022393681249584e-08,1.2351671952176304e-05,-1.1555061128735645e-07,-1.6825216608110532e-08,2.4778068934098594e-08,-4.949761367254531e-08,-5.041327158624442e-09,-7.746619695401073e-08,5.428783722302266e-08,-1.5897440092275642e-07,-1.190550471253169e-07,-2.1963662413415482e-08,-8.76593712231481e-09,4.676641258180402e-08,-3.3062071384179874e-08,-5.477733818009562e-08,-2.6756839530945332e-08,-7.894889415808555e-09,3.206038971961868e-08,-6.072518967377115e-08,-1.3773148280616675e-08,-1.540814507631538e-08,-4.161742783088355e-08,-6.3084414885428655e-09,3.880294716635819e-08,1.9722636401951216e-09,3.966842367635416e-08,-7.664434050112576e-08,-1.1914388354555575e-07,-9.892771674681116e-09,2.5070922190863924e-08,2.4002129525690405e-08,-2.288500550707794e-08,1.0485654073752609e-10,-5.484254820699807e-09,-5.543267678208601e-08,-7.393711703271634e-08,-1.0282025844833474e-07,-9.432349486870697e-08,2.4940830695622963e-08,-8.002513030090295e-08,4.3256490281817455e-08,7.119449639310813e-08,1.7155539695915043e-08,-1.0163795106755215e-08,4.795902548101406e-09,-5.373710297143016e-08,2.11427062833475e-08,-9.308911497740349e-08,-3.651445855617995e-08,-6.694221433661889e-09,-1.2284666341219022e-08
2 9,-1.0270425503073212e-07,-1.4296558105705968e-08,5.043036553130304e-08,4.785192974050552e-08,3.630889639245245e-08,5.702044716665932e-08,4.5924136866027e-08,9.080910105264379e-09,-8.782074608080788e-08,-1.648248805897609e-08,9.657811948466348e-09,9.928375488015007e-09,-8.658689998226612e-08,2.2215553357417138e-09,-4.506396102088373e-08,4.020239667991126e-08,-5.0248517865462085e-08,6.801672154106655e-08,4.3632108265559e-08,-2.95354449834629e-08,-8.680998745716781e-08,2.9763119369245992e-08,-1.712037454348545e-08,-9.466084365799196e-09,3.931335867156781e-08,-6.514987308229105e-08,-1.8510389653848902e-08,-3.617778441296545e-08,-1.1555061128735645e-07,1.2347894322993157e-05,4.113500336980441e-08,-1.1704676106789813e-07,4.173650791571114e-08,-1.5656116583220574e-08,1.2389458764205724e-08,2.0653467779054827e-08,1.577570131161734e-08,-2.3122270567809324e-08,-1.1623432171429267e-07,-9.979259393198868e-09,4.172733692974691e-10,5.7311662855057064e-09,-6.386190587353562e-08,-9.309101340559687e-08,8.647662719892123e-09,-6.14162799560732e-08,3.704976679361149e-08,-1.2361649457549535e-08,1.9437371795493963e-09,8.279463034157975e-08,-1.953689569148534e-08,-7.896539665419662e-08,3.662864604946635e-08,4.800763263171102e-09,1.1320795511805204e-07,3.669075780304846e-08,-1.609158154440586e-08,-1.1977485166145128e-08,-2.4456299357279295e-08,2.3466741099806264e-08,-5.242372286604044e-08,4.5691622755939347e-08,4.4084767008753135e-08,-5.866637537827929e-08,7.67394169488903e-08,6.86145068545286e-08,1.532307542036894e-08,-1.1944325840086602e-08,6.126621782026371e-09,-9.581098131154615e-08,2.1816514009871752e-08,-7.92196843749979e-08,4.341977851112855e-08,6.667949830757454e-08,-3.375023348793371e-08,-9.127627472988868e-08,4.352880979340713e-08,1.59275638972223e-08,-5.459184922794758e-08
2 10,-9.304906501559758e-08,-3.809096629302779e-09,-4.022348805563945e-08,-3.20647690573727e-09,8.373079545433153e-08,1.9999417337237863e-08,-1.0836182980786977e-08,-9.83071894157042e-09,-2.007266240237891e-08,-8.857886875864194e-08,1.743060959343764e-08,-6.441403121260717e-09,-2.5398253150255656e-08,-3.0898973689997716e-08,1.348612759704318e-07,8.90756031279705e-09,-2.7515446762728746e-08,-4.5734482097534487e-08,-9.193598519872772e-09,-8.319280406551617e-08,-2.5329653408918345e-08,1.2900970722955468e-08,-9.716472126335261e-09,7.341086834382751e-08,2.2825614356920683e-08,-3.061765314409495e-08,-3.109830147366084e-08,5.5370955504573446e-08,-1.6825216608110532e-08,4.113500336980441e-08,1.2349839396645792e-05,1.2206459838200026e-08,-6.662296037647003e-08,5.164890214687191e-10,-6.068511530085263e-09,-4.82464763434693e-08,4.954862528417798e-08,-9.699973348581153e-09,-9.729945279523924e-09,-1.1798607918264348e-07,4.3725912993878876e-08,-1.341888948466062e-07,-4.7524121586679654e-08,-6.441223407561807e-09,-9.057189475444046e-09,-1.6919504990676476e-08,-1.0534700118256247e-08,3.516042147323299e-08,-3.358287103562751e-08,-6.167663305902224e-08,2.4159947118298735e-08,5.669698796819939e-09,-7.459947043964874e-08,1.1395226347117133e-07,3.273711714492478e-09,3.196240351539565e-08,3.066057052045575e-08,8.832877886290686e-08,-4.005038421599195e-09,-5.0555400572347614e-08,2.2881082377889067e-08,1.2123631301763487e-07,-3.954229285030097e-08,6.6554916702343e-08,6.78357365918619e-08,7.628497854709621e-08,-5.161850722470585e-08,1.827866988113252e-08,-9.281699794353603e-08,-1.0351048572004346e-07,6.434335130848609e-08,-3.1847356633263445e-08,-9.230416264072434e-08,2.504226106918046e-08,-7.814838441704647e-08,4.4714813138157423e-08,-1.0372646457753521e-08,-5.4056082718919304e-08,-1.0040142518222444e-07
2 11,2.302122966274521e-08,-1.646085894573712e-08,-2.1489988753036702e-07,7.476722893798845e-08,6.440536432569852e-09,-1.3950202918314167e-08,-3.307351525238439e-08,7.604048880945046e-09,7.797611547377036e-09,1.8547503327159556e-08,-8.527497799852056e-08,2.9546883550752756e-08,7.316269953627313e-08,-5.671385368561162e-08,9.136256017162582e-08,5.683698006485374e-08,9.192721961031667e-08,4.955851511482195e-08,-1.1478190481054455e-07,3.253440195326764e-08,1.0331432774078948e-08,-2.2310947105474396e-08,-4.529411957534683e-08,-2.898932043294235e-08,5.327084503450236e-08,2.897738495694512e-07,2.0199120211992926e-09,1.536195386522457e-07,2.4778068934098594e-08,-1.1704676106789813e-07,1.2206459838200026e-08,1.2365941699946105e-05,1.3240951248144454e-07,8.541522269398052e-09,-1.5298582401980568e-07,-2.0939754531801813e-08,-7.56125953888546e-08,4.7766243786586744e-08,1.056401867998908e-09,4.546641112330662e-08,-1.3339064512428137e-07,-1.4702840049075065e-07,1.30683051386203e-08,3.370525837857456e-08,-1.0881361617318521e-07,-1.6542219078204898e-08,-1.4887272725167147e-09,-3.447147848094431e-08,2.9371558867297084e-08,-8.620961328196388e-08,7.58980815785472e-08,-1.0891051023991732e-07,-1.1751259582804541e-07,3.759044939693441e-08,3.060615042945371e-08,-2.7548161406809756e-09,-6.110445572153459e-08,1.411049089961344e-08,-6.2842450714061535e-09,3.9629510531264386e-08,1.2080443344651907e-07,1.8580111784242084e-08,-1.674270721305983e-08,3.444077985057597e-08,2.0096359746634723e-08,-5.332165108327328e-08,7.375172117982477e-08,-3.52355383349888e-08,-9.688389668827234e-09,6.9926179544345e-08,-1.0237605216720836e-07,3.708678323051105e-08,1.8178536614365396e-08,-9.2650979615733e-08,-1.0584023926738987e-08,-5.6476519976155006e-08,-8.210788712679944e-08,4.927594671493391e-08,5.548742961036833e-08
2 12,-7.995914728268008e-08,2.1435397188693325e-08,-1.0653496795442134e-07,7.855948939074275e-08,1.3705420053690225e-07,1.1939994865148091e-08,-1.2131359157701213e-08,-5.1934164569774863e-08,8.297737582518598e-09,-8.405814666189206e-09,2.6133821897759812e-08,-8.528337529350878e-08,2.394092966621988e-08,-4.0015294345041305e-08,4.306871906582452e-08,-3.2678160698556736e-09,-2.6627408202314195e-08,-5.723372955781816e-08,4.228775514985397e-08,-1.517152391117821e-08,-9.9982553800558e-09,-4.55336627631923e-08,-2.7096146080167162e-08,6.6925153491997194e-09,-3.854102921646817e-09,-2.3304528993783474e-08,-7.36570011672103e-08,-2.286281657271681e-08,-4.949761367254531e-08,4.173650791571114e-08,-6.662296037647003e-08,1.3240951248144454e-07,1.235198629229437e-05,7.942204662632975e-08,2.4731276307035946e-09,2.4467855057275453e-08,-7.499877303582717e-08,-3.483508917840763e-08,8.397067611433021e-09,-1.3064618537952812e-07,-1.4561780915343983e-07,-1.1908034192678748e-07,1.7386568078262883e-08,-1.15376276079133e-07,-5.518706636268495e-08,-4.4738628455564126e-08,8.232440663643976e-08,-6.218011044230877e-08,-8.497205170857175e-08,3.545978965710354e-08,6.781544451593478e-08,2.8878052382985724e-08,-1.1920908556814464e-08,-1.5500396385075925e-08,2.8699786247511306e-08,-6.168121401617336e-08,2.1187990970174426e-09,-4.535180046464882e-08,-5.251851443771432e-08,4.156339658035053e-08,-4.114825150020255e-08,-1.5277445992375315e-08,2.4343926510554465e-08,2.8617042504044333e-09,-1.0241821413219351e-08,2.014117421948896e-08,-3.5474215836494166e-08,7.217450596172952e-08,-1.419673325251892e-08,-3.0806677160735836e-08,3.8902358928591276e-08,-1.021473609395453e-07,-5.46793933634721e-08,-7.764144086589854e-09,-9.081770584358153e-08,-1.0427647502357265e-07,2.7009875982918722e-08,5.560188409829563e-08,4.506075255057389e-08
2 13,4.601896102626249e-08,-6.625383059864826e-08,-1.9570210594777337e-08,1.2123037182723043e-08,-5.790193593318165e-09,2.8371366067412613e-08,9.588162179884334e-09,5.69679800924984e-08,-8.590677195827861e-08,-2.618204911711652e-08,7.225816715540252e-08,2.5974603883273634e-08,-8.644137452214812e-08,-2.4540374806096828e-08,-1.8671666120849982e-08,-6.649893290165156e-08,7.22472547767523e-08,6.618262425567404e-08,-7.962920382906877e-08,-1.0423646064035308e-08,7.39249632716539e-08,-2.737276493611563e-08,7.932733995970954e-09,-2.636210231962805e-08,-2.249210692143917e-08,3.4113299006488354e-08,8.075275441732848e-09,-4.507962387415618e-08,-5.041327158624442e-09,-1.5656116583220574e-08,5.164890214687191e-10,8.541522269398052e-09,7.942204662632975e-08,1.2347819819390292e-05,-5.5170910704201066e-08,7.185108559668868e-08,-5.341638266362192e-08,-5.230560185310952e-08,-6.336538830657017e-08,-4.600828319111377e-08,1.3070978191918948e-08,1.8557344183447407e-08,-1.1886539267652244e-07,1.0964105301231449e-08,-3.0910185389256307e-08,-6.096247131550406e-09,-2.2412957952046123e-08,2.357650543651801e-08,7.303113634983075e-08,6.631162031094078e-08,3.289255427147557e-08,5.3467374387683716e-08,2.3802699582582652e-08,-7.927664304512092e-09,8.994945796309035e-08,1.1056654471148772e-08,-4.836848127822136e-08,9.037915289162698e-10,-7.829481927212569e-08,-5.6525942274231576e-08,6.531315346998022e-08,3.372422226896056e-08,2.580587160536491e-09,2.033288178156044e-08,2.8095900237438626e-09,-9.256238531652381e-08,-5.388898443533927e-09,-1.1920548492590705e-08,7.30596387701125e-08,-9.149556804627007e-08,1.8214833651761652e-08,-5.217208101167674e-08,-1.0279800410667147e-07,-5.6608589968196675e-08,-1.0191392732185437e-07,-9.324622852941802e-08,5.438543994142695e-08,2.3934975348527308e-08,-7.837023358354813e-08
3 5,1.3137456845310163e-07,8.852842516418221e-08,9.709519507159082e-08,-9.059722568598783e-08,7.693625615505807e-08,1.6800083330878748e-08,7.880631039600996e-08,-9.361442616180427e-08,3.063595697352176e-08,-3.43727215347804e-08,-7.776637782790035e-08,-5.081613091082926e-08,1.2892336351735433e-08,-8.222121959967313e-08,2.5404476896412665e-08,-8.718087290974273e-10,2.559900256876334e-08,-5.8060628688302063e-08,5.1112881817051416e-08,-1.8435086245502243e-08,2.9360148938063446e-08,-6.212767767488809e-08,-8.319489551872142e-08,3.573330533853283e-08,3.133067970242612e-08,-1.260158695807891e-07,-1.7722899684299896e-08,-3.1892624425840976e-08,-7.746619695401073e-08,1.2389458764205724e-08,-6.068511530085263e-09,-1.5298582401980568e-07,2.4731276307035946e-09,-5.5170910704201066e-08,1.2361161375201399e-05,-1.3490999192240652e-08,1.0483205275933164e-07,3.206771412080586e-08,-6.262028409998631e-08,-2.4609935505945477e-08,2.9197460161644183e-07,-1.8619208558025256e-08,3.281357710472998e-08,8.049195446136418e-09,-4.089236572662374e-08,-2.4913638075521167e-08,4.00363892650101e-08,2.7802579580781368e-08,5.617058184152673e-08,-4.354416829249854e-09,-2.7729280303430663e-08,1.4535621033261458e-07,-5.6600626940095946e-08,-4.796711794896872e-08,1.4273871497889041e-08,5.8886952100297315e-09,-2.743281516264044e-08,-7.289778511614235e-08,3.6477099261221458e-09,-3.438459297753972e-08,-2.8419038733257083e-08,-1.3476375598025962e-07,-1.1729771110735006e-07,-3.083944492315675e-08,-6.704598083671976e-08,-2.476902232548549e-08,5.518420425090252e-08,1.2566247958717046e-07,1.0726791137073464e-08,8.320540342477057e-08,4.0547797691309583e-10,2.96738437779309e-08,2.5069744201335242e-09,1.2904746103780214e-07,-5.07359553498413e-08,7.308084608018737e-08,-1.8262554006219994e-08,-4.029839833854499e-08,-5.186986211008351e-09
3 6,5.906606008071564e-09,-6.66500766481473e-08,-6.570896893136523e-09,-6.462129254460417e-08,1.6369376394447256e-08,7.78677077185219e-08,-2.254337764041018e-08,-8.548785653607631e-08,3.043925203926789e-08,-5.246641366403861e-08,-8.370800009413278e-08,7.814411423092367e-08,-4.5055350789343003e-08,5.3518945106801924e-08,-3.366378520844177e-08,2.567758665412794e-08,4.183653707314033e-09,-1.6563592303554136e-09,-2.453856596617639e-09,3.684801191212554e-08,1.3781291141197577e-07,-1.007660613201627e-08,-2.644669982418818e-09,2.8568132100553482e-08,9.690396170930443e-10,-2.0364475733556405e-08,-1.1829483371505871e-07,4.037754366577235e-09,5.428783722302266e-08,2.0653467779054827e-08,-4.82464763434693e-08,-2.0939754531801813e-08,2.4467855057275453e-08,7.185108559668868e-08,-1.3490999192240652e-08,1.2348984197119831e-05,9.512306847181251e-08,-3.502694886238633e-09,-1.4988149274146928e-08,-3.107290817270719e-08,-9.479325704400914e-10,-7.516257743078453e-08,9.602295539806072e-09,1.3197013760931117e-07,1.4230562311950593e-07,-5.87964740210353e-08,-4.5011567629236825e-08,1.3613514324867672e-08,7.960979194821951e-09,-2.9784644721472235e-08,-7.243031410191878e-08,-3.739494803920421e-08,-2.77908856506323e-08,4.010341609121266e-08,1.7207114877288964e-08,5.5880089252648785e-08,-6.783928061920588e-09,-2.4954899694141136e-08,-2.274902046307847e-08,-8.398755119178975e-08,-2.5985819071636283e-08,1.0475390004128057e-07,6.576059314907737e-08,-3.354445709810058e-08,4.5670478762398e-08,4.123364066888756e-08,-3.628724805383745e-09,6.600256720928932e-08,-1.4756829873460689e-08,-9.73358219555122e-08,1.747027966900481e-08,-5.1280280137071566e-08,-8.747159356778753e-09,1.5138296535315285e-08,9.597651457621262e-08,-4.2238730592639445e-08,-6.911196601790274e-08,1.7341723078161406e-08,-2.4090551726874984e-08
3 7,-4.494577091748678e-08,5.4612722887942956e-08,4.3008960134968465e-08,-3.684128535798705e-08,8.140170107188249e-08,-2.3330362475290165e-08,8.350723606123458e-08,-4.968818734026557e-08,1.3439279209462288e-08,6.164960679941432e-08,4.3086675252686604e-08,-5.2852200577811095e-08,-5.3872257414191e-08,3.813237959902561e-08,1.331417365235876e-08,-5.669759240217642e-08,-4.4578366818121795e-09,6.565379093398428e-09,7.496476935329962e-08,-9.558426379972287e-08,7.989017564817361e-08,2.404309572777639e-08,2.6796671224313663e-08,6.51031116533979e-08,2.4233856787415547e-08,-3.2131854367157025e-08,5.980319048531459e-09,-1.1944731201245188e-07,-1.5897440092275642e-07,1.577570131161734e-08,4.954862528417798e-08,-7.56125953888546e-08,-7.499877303582717e-08,-5.341638266362192e-08,1.0483205275933164e-07,9.512306847181251e-08,1.2357682956931013e-05,7.624065360744942e-09,-3.728875039844694e-08,5.163704559788976e-08,1.551665001722929e-07,-2.6334438111532362e-08,-4.58964019011834e-08,1.4720511820683264e-07,1.3199210823649557e-07,-1.3070191066003765e-09,-3.617377221401187e-08,-2.784863566873624e-08,-1.2962712619483416e-07,-1.182460237155311e-07,-3.377019338491812e-08,9.135469021876622e-09,-1.7901083028838765e-08,-8.699357727370993e-08,-2.5633103118230856e-08,1.0875226052274299e-07,6.653431383127329e-08,-3.1639627492138465e-08,-3.1226017025300854e-08,3.931340151772836e-08,1.9964792185269383e-08,5.06841414542188e-08,-8.96514444922287e-09,-2.741400925030427e-08,5.445589354664599e-08,2.3594101557060815e-08,-4.23553351812475e-08,3.284584579709036e-08,7.704265582251865e-08,-1.1715089783704807e-07,1.4484878380250722e-08,-3.0574876226281866e-09,1.1391666850224878e-08,-1.6237086106532878e-08,-3.8341018351006825e-08,6.32879929069805e-08,-1.4310131521870648e-07,-1.0815818902295506e-07,-2.3213685915577696e-08
3 8,-2.8358607211944832e-08,3.020754151474449e-08,9.339788446765208e-08,-7.893939240811324e-08,-9.382502179517062e-08,-8.68902111029162e-08,-5.26931931455399e-08,7.843031877638341e-08,-1.5287444793895397e-08,-6.501131928705215e-09,-1.83267854170222e-08,-9.596525966220168e-09,3.8923930939185906e-08,-5.6510195621170123e-08,-3.858035384273117e-08,4.7021015341897434e-08,-2.595460981563265e-09,7.675899885226262e-08,6.543246234262346e-09,1.531021140989365e-08,2.729565103220105e-08,6.288256193975111e-08,9.221569290779825e-08,-2.1340285377258856e-08,7.244226832686431e-08,-8.135134454762258e-08,5.571987667216097e-08,-1.620699787140389e-07,-1.190550471253169e-07,-2.3122270567809324e-08,-9.699973348581153e-09,4.7766243786586744e-08,-3.483508917840763e-08,-5.230560185310952e-08,3.206771412080586e-08,-3.502694886238633e-09,7.624065360744942e-09,1.2351268604928258e-05,-1.1548417158367583e-07,-1.4576700602609337e-08,2.207499659313091e-08,-4.830289597083669e-08,-1.92881255053766e-09,-5.916439206665337e-08,7.273369665012628e-11,1.3227859804556237e-07,-6.82535990208866e-08,-2.3865633665485595e-08,5.683322674685669e-08,1.2862739200873082e-07,1.3684130937688239e-08,-2.142276095437823e-08,4.694929727639349e-09,5.055776327223454e-08,3.9410329808231065e-08,-6.5461670013938504e-09,6.452874275899341e-08,-1.808009626826163e-08,-3.9100376555895964e-08,5.5968153665959936e-08,2.1700294028507145e-08,-3.955727046425234e-08,3.55381386923618e-08,8.135179107169285e-08,4.2330866384922e-08,1.8723555364965473e-08,5.4775361796967654e-08,2.9803332055250594e-10,-2.5665621374826394e-08,5.101046415908929e-08,-5.175271264429688e-09,-7.548287627262186e-08,1.1727175818430736e-07,-1.0194226549403751e-07,3.8111451566361656e-08,2.2466496818279795e-08,-1.406913158338142e-08,1.2570512026880902e-09,3.153890717277001e-08
